GHO|Indicator|PUBLISHSTATE|PUBLISH STATES|YEAR|Year|REGION|WHO region|ISO|Country|Value
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2006|2006|EMR|Eastern Mediterranean|DJI|Djibouti|0.229
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2006|2006|EUR|Europe|ISL|Iceland|3.68
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2006|2006|WPR|Western Pacific|JPN|Japan|2.168
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2006|2006|EUR|Europe|KAZ|Kazakhstan|3.883
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2006|2006|AFR|Africa|MOZ|Mozambique|0.027
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2006|2006|EUR|Europe|TUR|Turkey|1.408
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2007|2007|AMR|Americas|BRA|Brazil|1.72
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2007|2007|WPR|Western Pacific|BRN|Brunei Darussalam|1.008
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2007|2007|SEAR|South-East Asia|IND|India|0.623
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2007|2007|EUR|Europe|ISL|Iceland|3.757
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2007|2007|SEAR|South-East Asia|LKA|Sri Lanka|0.523
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2007|2007|SEAR|South-East Asia|MDV|Maldives|1.595
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2007|2007|EMR|Eastern Mediterranean|SYR|Syrian Arab Republic|1.48
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2007|2007|AFR|Africa|TGO|Togo|0.045
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2008|2008|EMR|Eastern Mediterranean|AFG|Afghanistan|0.145
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2008|2008|WPR|Western Pacific|BRN|Brunei Darussalam|1.417
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2008|2008|AMR|Americas|CUB|Cuba|6.574
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2008|2008|AMR|Americas|DOM|Dominican Republic|1.12
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2008|2008|AFR|Africa|GHA|Ghana|0.11
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2008|2008|WPR|Western Pacific|JPN|Japan|2.233
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2008|2008|EUR|Europe|KGZ|Kyrgyzstan|2.398
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2008|2008|AFR|Africa|LBR|Liberia|0.014
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2008|2008|WPR|Western Pacific|MYS|Malaysia|0.941
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2008|2008|WPR|Western Pacific|PNG|Papua New Guinea|0.053
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2008|2008|AFR|Africa|RWA|Rwanda|0.052
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2008|2008|AFR|Africa|SLE|Sierra Leone|0.016
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2008|2008|AMR|Americas|USA|United States of America|2.416
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2008|2008|AFR|Africa|ZWE|Zimbabwe|0.056
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2009|2009|EMR|Eastern Mediterranean|AFG|Afghanistan|0.175
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2009|2009|AFR|Africa|AGO|Angola|0.166
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2009|2009|AFR|Africa|CMR|Cameroon|0.077
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2009|2009|AMR|Americas|COL|Colombia|1.452
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2009|2009|AFR|Africa|ETH|Ethiopia|0.025
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2009|2009|WPR|Western Pacific|KIR|Kiribati|0.327
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2009|2009|EMR|Eastern Mediterranean|LBY|Libya|1.9
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2009|2009|AFR|Africa|MRT|Mauritania|0.13
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2009|2009|AMR|Americas|PER|Peru|0.92
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2009|2009|EMR|Eastern Mediterranean|SAU|Saudi Arabia|0.767
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2009|2009|AFR|Africa|ZWE|Zimbabwe|0.062
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2010|2010|WPR|Western Pacific|AUS|Australia|3.851
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2010|2010|WPR|Western Pacific|CHN|China|1.456
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2010|2010|AMR|Americas|COL|Colombia|1.471
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2010|2010|SEAR|South-East Asia|IDN|Indonesia|0.143
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2010|2010|AFR|Africa|KEN|Kenya|0.183
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2010|2010|EUR|Europe|KGZ|Kyrgyzstan|2.398
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2010|2010|WPR|Western Pacific|MHL|Marshall Islands|0.438
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2010|2010|EMR|Eastern Mediterranean|OMN|Oman|2.048
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2010|2010|SEAR|South-East Asia|THA|Thailand|0.393
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2011|2011|WPR|Western Pacific|AUS|Australia|3.273
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2011|2011|EMR|Eastern Mediterranean|BHR|Bahrain|0.913
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2011|2011|EUR|Europe|KAZ|Kazakhstan|3.84
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2011|2011|WPR|Western Pacific|KOR|Republic of Korea|2.095
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2011|2011|EUR|Europe|ROU|Romania|2.386
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2011|2011|EUR|Europe|SVN|Slovenia|2.516
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2012|2012|EUR|Europe|ARM|Armenia|2.687
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2012|2012|EUR|Europe|AZE|Azerbaijan|3.432
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2012|2012|EUR|Europe|ESP|Spain|3.695
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2012|2012|SEAR|South-East Asia|IND|India|0.702
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2012|2012|EUR|Europe|MLT|Malta|3.495
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2013|2013|AMR|Americas|BRA|Brazil|1.891
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2010|2010|EUR|Europe|CHE|Switzerland|4.082
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2011|2011|EUR|Europe|ALB|Albania|1.113
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2011|2011|EUR|Europe|MLT|Malta|3.226
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2011|2011|EUR|Europe|SMR|San Marino|4.883
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|1990|1990|EMR|Eastern Mediterranean|OMN|Oman|0.781
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|1991|1991|EUR|Europe|FRA|France|3.077
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|1991|1991|AFR|Africa|GAB|Gabon|0.192
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|1991|1991|EUR|Europe|HUN|Hungary|3.277
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|1991|1991|EMR|Eastern Mediterranean|TUN|Tunisia|0.538
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|1993|1993|EUR|Europe|HUN|Hungary|3.318
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|1993|1993|EUR|Europe|TUR|Turkey|1.002
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|1994|1994|AMR|Americas|COL|Colombia|1.11
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|1994|1994|AMR|Americas|CUB|Cuba|4.956
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|1994|1994|EUR|Europe|SWE|Sweden|2.793
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|1995|1995|AMR|Americas|ECU|Ecuador|1.251
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|1995|1995|AFR|Africa|GAB|Gabon|0.289
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|1995|1995|EMR|Eastern Mediterranean|PAK|Pakistan|0.557
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|1996|1996|WPR|Western Pacific|AUS|Australia|2.516
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|1996|1996|AMR|Americas|CUB|Cuba|5.457
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|1996|1996|EUR|Europe|FRA|France|3.229
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|1996|1996|EUR|Europe|LTU|Lithuania|4.17
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|1997|1997|AMR|Americas|COL|Colombia|1.192
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|1997|1997|AMR|Americas|DMA|Dominica|0.5
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|1997|1997|EUR|Europe|HUN|Hungary|3.499
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|1997|1997|AMR|Americas|KNA|Saint Kitts and Nevis|1.116
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|1997|1997|SEAR|South-East Asia|THA|Thailand|0.28
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|1997|1997|AMR|Americas|TTO|Trinidad and Tobago|0.788
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|1998|1998|AFR|Africa|BWA|Botswana|0.255
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|1998|1998|EUR|Europe|HUN|Hungary|3.579
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|1998|1998|WPR|Western Pacific|JPN|Japan|1.966
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|1998|1998|EUR|Europe|LTU|Lithuania|4.155
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|1998|1998|EMR|Eastern Mediterranean|OMN|Oman|0.853
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|1999|1999|AFR|Africa|BWA|Botswana|0.299
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|1999|1999|EUR|Europe|HUN|Hungary|3.618
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|1999|1999|EMR|Eastern Mediterranean|PAK|Pakistan|0.627
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|1999|1999|AMR|Americas|PER|Peru|1.167
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|1999|1999|WPR|Western Pacific|SLB|Solomon Islands|0.127
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|1999|1999|EMR|Eastern Mediterranean|TUN|Tunisia|0.76
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|1999|1999|EUR|Europe|TUR|Turkey|1.219
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|1999|1999|WPR|Western Pacific|WSM|Samoa|0.702
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2000|2000|EMR|Eastern Mediterranean|JOR|Jordan|1.902
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2000|2000|AMR|Americas|MEX|Mexico|1.98
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2000|2000|AFR|Africa|SWZ|Swaziland|0.002
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2001|2001|EMR|Eastern Mediterranean|AFG|Afghanistan|0.186
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2001|2001|EMR|Eastern Mediterranean|ARE|United Arab Emirates|2.023
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2001|2001|WPR|Western Pacific|COK|Cook Islands|0.778
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2001|2001|SEAR|South-East Asia|IND|India|0.558
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2001|2001|AMR|Americas|KNA|Saint Kitts and Nevis|1.167
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2001|2001|SEAR|South-East Asia|TLS|Timor-Leste|0.004
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2001|2001|EMR|Eastern Mediterranean|TUN|Tunisia|0.807
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2002|2002|WPR|Western Pacific|BRN|Brunei Darussalam|1.143
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2002|2002|AFR|Africa|DZA|Algeria|1.131
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2002|2002|AMR|Americas|ECU|Ecuador|1.607
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2002|2002|AMR|Americas|GRD|Grenada|0.716
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2002|2002|AFR|Africa|KEN|Kenya|0.143
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2002|2002|WPR|Western Pacific|MYS|Malaysia|0.71
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2002|2002|EUR|Europe|ROU|Romania|1.925
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2002|2002|EMR|Eastern Mediterranean|SYR|Syrian Arab Republic|1.443
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2003|2003|AMR|Americas|CUB|Cuba|6.019
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2003|2003|EUR|Europe|ESP|Spain|3.295
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2003|2003|WPR|Western Pacific|FSM|Micronesia (Federated States of)|0.55
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2003|2003|EMR|Eastern Mediterranean|JOR|Jordan|2.261
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2003|2003|EUR|Europe|POL|Poland|2.469
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|BEN|Benin|0.045
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2004|2004|SEAR|South-East Asia|BGD|Bangladesh|0.257
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2004|2004|AMR|Americas|CAN|Canada|1.82
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2004|2004|AMR|Americas|CHL|Chile|0.985
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|CIV|Côte d'Ivoire|0.123
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|CMR|Cameroon|0.192
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2004|2004|AMR|Americas|CUB|Cuba|6.154
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2004|2004|EUR|Europe|HUN|Hungary|3.955
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2004|2004|EMR|Eastern Mediterranean|LBY|Libya|1.249
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|MWI|Malawi|0.022
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|STP|Sao Tome and Principe|0.491
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2004|2004|AMR|Americas|SUR|Suriname|0.911
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2004|2004|EUR|Europe|TUR|Turkey|1.343
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2005|2005|EMR|Eastern Mediterranean|AFG|Afghanistan|0.2
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2005|2005|AFR|Africa|BWA|Botswana|0.264
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2005|2005|AMR|Americas|CHL|Chile|0.974
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2005|2005|AFR|Africa|ETH|Ethiopia|0.032
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2005|2005|WPR|Western Pacific|KOR|Republic of Korea|1.785
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2005|2005|SEAR|South-East Asia|MMR|Myanmar|0.368
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2005|2005|AFR|Africa|NGA|Nigeria|0.298
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2005|2005|EMR|Eastern Mediterranean|OMN|Oman|1.629
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2006|2006|AFR|Africa|CPV|Cabo Verde|0.233
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2006|2006|AFR|Africa|ETH|Ethiopia|0.027
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2006|2006|SEAR|South-East Asia|LKA|Sri Lanka|0.492
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2006|2006|EUR|Europe|RUS|Russian Federation|4.309
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2006|2006|AMR|Americas|USA|United States of America|2.402
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2006|2006|WPR|Western Pacific|VNM|Viet Nam|1.191
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2007|2007|EMR|Eastern Mediterranean|BHR|Bahrain|1.401
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2007|2007|AMR|Americas|BOL|Bolivia (Plurinational State of)|0.333
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2007|2007|AMR|Americas|CUB|Cuba|6.399
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2007|2007|EUR|Europe|CYP|Cyprus|2.509
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2007|2007|EMR|Eastern Mediterranean|MAR|Morocco|0.564
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2007|2007|AFR|Africa|MDG|Madagascar|0.161
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2007|2007|EMR|Eastern Mediterranean|OMN|Oman|1.84
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2007|2007|EMR|Eastern Mediterranean|PAK|Pakistan|0.777
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2007|2007|SEAR|South-East Asia|TLS|Timor-Leste|0.033
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2007|2007|AFR|Africa|ZWE|Zimbabwe|0.051
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2008|2008|AFR|Africa|BEN|Benin|0.059
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2008|2008|SEAR|South-East Asia|BTN|Bhutan|0.074
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2008|2008|AMR|Americas|CAN|Canada|1.975
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2008|2008|EUR|Europe|GEO|Georgia|4.644
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2008|2008|AFR|Africa|GMB|Gambia|0.107
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2008|2008|EUR|Europe|HUN|Hungary|3.602
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2008|2008|AFR|Africa|KEN|Kenya|0.179
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2008|2008|EMR|Eastern Mediterranean|LBY|Libya|1.8
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2008|2008|AMR|Americas|MEX|Mexico|1.925
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2008|2008|AFR|Africa|MWI|Malawi|0.019
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2008|2008|AFR|Africa|NER|Niger|0.019
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2008|2008|EMR|Eastern Mediterranean|PAK|Pakistan|0.797
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2008|2008|AMR|Americas|URY|Uruguay|3.736
HRH_26|Physicians density (per 1000 population)|PUBLISHED|Published|2008|2008|WPR|Western Pacific|VNM|Viet Nam|1.224
